lead_time,avg_price_per_room,no_of_special_requests,arrival_date,arrival_month,market_segment_type,no_of_week_nights,no_of_weekend_nights,no_of_adults,arrival_year,booking_status
87,183.6,1,6,9,4,5,2,2,2018,1
90,96.3,0,25,3,4,2,1,2,2018,1
250,95.0,0,26,9,3,3,1,2,2018,0
11,160.0,0,24,5,3,3,0,2,2018,1
120,79.2,0,4,12,4,1,2,2,2018,0
141,111.68,1,3,7,4,5,2,2,2018,1
38,179.3,4,20,10,4,1,0,2,2017,1
95,108.0,2,2,10,4,1,2,2,2018,1
4,194.33,2,27,3,4,1,2,2,2018,1
25,129.0,2,17,10,4,2,1,1,2018,1
117,94.5,0,1,8,3,1,2,2,2017,1
12,139.0,0,24,7,4,0,1,2,2018,1
29,119.0,2,19,10,4,4,0,2,2018,0
49,65.0,0,4,3,3,5,2,2,2018,1
5,84.0,0,13,11,2,3,2,1,2018,1
89,139.95,1,18,7,4,3,1,3,2018,0
97,110.5,1,25,4,4,3,1,3,2018,1
9,98.64,0,25,12,4,3,2,2,2017,1
0,123.0,0,11,10,4,0,2,2,2017,1
107,130.0,1,10,6,3,2,0,2,2018,1
121,80.75,0,26,5,3,3,0,2,2018,1
6,0.0,0,10,12,4,2,0,1,2017,1
109,80.1,1,26,10,4,1,0,1,2018,1
21,206.0,0,10,6,4,4,2,2,2018,0
7,144.0,0,5,5,3,3,0,2,2018,1
275,90.0,0,5,10,3,4,1,2,2018,0
57,90.67,1,10,6,3,2,1,2,2018,1
7,106.36,1,8,11,4,4,0,2,2018,1
3,0.0,2,14,3,4,3,1,1,2018,1
11,88.5,0,23,10,3,2,2,2,2017,1
206,105.3,2,26,10,4,4,1,2,2018,0
15,242.33,2,3,3,4,3,0,2,2018,1
58,94.5,1,9,10,4,2,0,2,2017,1
91,134.1,0,21,8,4,0,2,2,2018,1
19,80.0,0,6,10,3,3,0,1,2017,1
5,105.0,0,1,11,4,2,2,2,2017,1
3,119.0,0,21,3,4,1,1,2,2018,1
7,177.0,2,22,5,4,1,2,3,2018,1
44,108.0,1,2,10,4,1,2,2,2018,0
80,108.0,0,9,10,3,2,0,1,2017,1
117,94.5,0,1,8,4,1,2,2,2017,0
41,65.0,1,27,12,3,1,0,2,2018,1
11,133.33,1,30,10,4,1,2,2,2018,1
3,0.0,0,2,10,1,10,4,1,2018,1
44,251.7,0,16,6,4,3,0,1,2018,0
163,192.95,0,23,12,4,2,2,2,2018,1
0,109.0,0,14,8,3,2,0,2,2017,1
346,115.0,1,13,9,3,2,0,2,2018,0
143,106.75,1,8,8,4,5,2,2,2018,1
322,80.0,0,19,5,4,3,1,2,2018,0
314,75.0,0,12,10,3,3,0,2,2018,0
129,114.3,2,8,7,4,2,0,2,2018,1
143,114.3,0,13,8,4,1,1,2,2018,0
37,0.5,0,20,2,4,8,4,1,2018,1
10,78.5,2,17,1,4,5,2,2,2018,1
258,110.0,0,16,10,3,0,1,2,2018,0
24,85.0,0,20,9,3,4,2,2,2017,1
62,101.15,2,28,3,4,3,1,2,2018,1
9,184.0,2,7,10,4,2,0,2,2018,1
44,2.0,0,2,1,1,1,1,2,2018,1
12,79.0,1,21,12,2,1,0,1,2018,1
11,122.33,0,29,4,4,2,1,2,2018,0
14,132.33,0,4,3,4,7,2,2,2018,0
88,149.4,1,15,9,4,3,2,2,2018,1
64,0.0,1,15,10,1,1,0,2,2018,1
151,137.13,1,5,7,4,5,1,3,2018,0
35,125.1,0,24,3,4,3,0,2,2018,0
5,95.0,1,18,4,4,1,1,1,2018,1
35,79.0,1,14,12,2,1,0,1,2018,1
97,80.75,1,25,4,4,3,1,2,2018,1
40,145.35,1,23,3,4,4,0,3,2018,0
97,80.75,0,30,10,3,1,2,2,2018,0
25,75.2,0,29,11,4,1,0,1,2018,1
9,137.0,0,26,8,4,2,0,2,2018,1
10,35.0,3,3,7,1,0,2,2,2018,1
26,101.0,0,23,6,4,1,0,2,2018,0
171,80.75,0,20,9,3,5,2,2,2018,0
5,139.13,1,16,9,4,1,0,2,2018,1
7,174.67,2,24,3,4,3,0,2,2018,1
33,111.9,0,27,6,4,2,1,2,2018,0
23,85.0,1,12,8,3,2,1,2,2018,1
254,100.3,0,29,9,4,3,1,2,2018,0
40,125.55,0,5,10,4,1,0,2,2018,0
5,100.0,1,23,5,3,1,1,1,2018,1
6,70.0,0,21,2,3,3,2,2,2018,1
290,106.0,0,12,12,2,2,1,1,2018,1
75,105.0,0,30,10,3,0,2,2,2018,0
280,110.0,0,19,9,3,2,1,2,2018,0
49,67.5,0,20,2,4,1,2,2,2018,0
206,109.8,3,28,10,4,2,2,1,2018,1
183,80.1,2,29,10,4,1,2,2,2018,0
117,76.5,0,22,8,4,1,0,2,2017,0
55,149.4,0,27,7,4,4,0,2,2018,0
159,144.0,0,19,9,3,2,1,2,2018,0
51,60.0,0,14,11,3,1,2,2,2017,1
3,95.48,0,13,5,4,1,0,1,2018,0
177,100.0,0,3,6,3,2,0,2,2018,0
1,142.0,0,29,11,4,2,0,2,2018,1
115,60.0,0,27,2,4,2,2,1,2018,0
113,117.3,3,6,12,4,4,0,2,2018,1
44,75.0,0,17,2,3,3,0,2,2018,1
320,115.0,1,18,8,4,2,0,2,2018,0
41,142.2,0,17,6,4,2,0,2,2018,0
3,101.0,0,2,3,4,2,0,2,2018,0
3,55.0,0,27,3,3,2,2,2,2018,1
68,65.0,0,29,9,3,2,0,2,2017,1
22,75.0,0,21,8,3,1,0,2,2017,1
42,104.0,2,29,11,4,3,0,2,2018,1
118,99.28,0,3,9,3,5,2,2,2018,1
270,62.8,0,20,4,3,4,0,2,2018,0
34,224.67,0,23,9,3,3,0,2,2017,0
285,100.0,0,3,10,3,3,1,2,2018,0
160,70.0,0,30,12,3,3,0,2,2017,1
149,99.45,1,12,7,4,4,0,2,2018,1
141,118.8,1,19,9,4,5,2,1,2018,0
30,163.62,0,6,8,3,1,0,3,2018,1
305,89.0,0,4,11,3,2,1,2,2018,0
40,109.8,0,18,4,4,0,1,2,2018,1
57,112.8,3,27,12,4,3,0,2,2018,1
46,105.5,1,4,11,4,3,0,2,2017,1
113,68.3,1,23,3,4,4,0,2,2018,1
89,143.7,0,27,6,4,5,1,3,2018,0
65,177.3,1,12,4,4,3,0,1,2018,0
77,104.4,2,25,10,4,3,0,2,2018,1
3,143.0,0,10,7,2,2,2,1,2018,1
29,159.2,2,20,5,4,2,1,3,2018,1
75,129.0,0,8,7,4,2,1,2,2018,0
237,80.75,0,10,8,4,4,0,2,2018,0
107,118.8,1,5,9,4,3,1,2,2018,0
36,159.3,0,14,5,4,1,1,3,2018,0
122,85.0,0,15,4,3,2,0,2,2018,0
47,125.1,1,20,9,4,1,0,2,2018,1
66,179.1,2,7,11,4,3,1,2,2018,1
19,91.0,2,15,2,4,4,1,2,2018,0
221,109.65,1,12,9,4,3,1,2,2018,0
113,114.9,0,27,12,4,3,0,2,2018,0
94,65.84,1,13,11,4,4,2,2,2018,1
1,89.0,1,8,4,4,1,0,2,2018,1
253,140.4,1,7,10,4,2,1,1,2018,0
100,81.2,0,25,4,4,2,1,2,2018,1
51,116.1,0,28,4,4,3,2,2,2018,0
11,143.2,0,7,10,3,1,0,1,2017,1
79,75.0,0,13,11,3,2,0,2,2017,1
134,163.34,2,26,12,4,5,1,2,2018,0
56,120.0,0,8,6,3,1,0,2,2018,1
4,187.0,1,26,3,4,1,0,3,2018,1
6,161.5,2,8,9,4,3,1,2,2018,1
76,116.28,0,13,6,3,3,1,2,2018,1
34,145.8,2,10,9,4,3,0,2,2017,1
49,135.9,1,4,6,4,1,1,2,2018,1
7,125.8,2,29,12,4,3,1,2,2018,1
12,85.0,1,11,9,3,0,1,1,2018,1
188,130.0,0,15,6,3,2,0,1,2018,0
26,85.0,0,16,10,3,3,2,2,2018,1
171,90.95,1,28,6,4,4,0,2,2018,1
157,108.66,0,31,8,4,3,0,2,2018,0
140,70.0,0,29,12,3,5,0,2,2017,1
35,116.1,0,16,3,4,2,0,2,2018,0
105,96.9,5,29,9,3,3,1,2,2018,1
6,167.0,0,22,4,4,2,0,3,2018,1
2,0.0,1,23,10,1,0,0,2,2018,1
11,75.25,0,23,10,3,2,2,1,2017,1
159,198.9,0,26,5,4,3,0,2,2018,0
110,70.0,0,9,12,3,4,0,2,2017,1
159,122.0,0,19,9,3,2,1,1,2018,0
53,149.4,0,11,9,4,2,2,2,2018,0
4,153.0,1,27,8,4,1,0,2,2017,1
157,130.5,0,19,9,4,2,1,1,2018,0
169,106.0,0,22,4,4,2,2,2,2018,0
8,111.35,1,31,5,4,3,0,2,2018,1
2,103.0,1,23,11,4,1,0,1,2018,1
59,80.3,2,2,3,4,3,0,2,2018,1
16,69.35,1,4,3,4,2,1,2,2018,1
9,113.0,1,2,11,4,4,2,2,2018,1
3,128.0,2,7,8,4,0,1,2,2018,1
119,119.28,1,18,7,4,6,3,2,2018,1
24,47.0,0,5,12,2,1,2,1,2017,1
12,141.0,2,15,8,4,3,1,2,2018,1
162,168.3,0,4,7,4,0,1,2,2018,0
26,122.0,2,30,8,4,2,0,2,2018,1
179,90.9,3,27,10,4,3,1,2,2018,1
273,109.0,0,17,7,3,2,0,2,2017,0
51,144.0,1,1,11,4,4,0,3,2018,1
4,111.0,1,22,11,4,1,0,2,2018,0
145,69.56,0,29,4,4,4,2,1,2018,1
142,94.5,2,3,8,4,1,0,2,2018,1
142,83.78,1,1,6,4,4,1,2,2018,1
23,74.8,1,1,12,4,3,1,2,2018,1
29,66.0,0,23,2,2,1,0,1,2018,1
101,93.08,1,26,4,4,4,0,2,2018,1
0,146.0,1,13,8,4,3,1,2,2017,1
315,160.0,0,30,9,3,2,1,2,2018,0
67,75.0,0,2,12,3,2,2,2,2018,1
151,80.0,0,19,1,3,3,0,1,2018,1
5,105.0,0,1,9,4,2,0,2,2017,1
111,105.83,2,9,7,4,2,2,2,2018,1
3,75.0,0,19,12,4,1,0,2,2017,1
1,221.33,2,6,10,4,3,0,1,2017,1
43,94.5,2,18,10,4,0,1,2,2017,1
8,126.0,1,19,7,4,2,0,1,2018,1
149,114.3,1,4,7,4,1,1,2,2018,0
197,43.8,0,21,12,3,4,1,0,2018,1
31,152.1,0,26,2,4,2,0,2,2018,0
8,130.0,0,5,11,3,1,0,2,2018,1
225,96.3,0,12,8,4,2,0,2,2018,0
71,145.0,1,10,11,4,2,0,2,2018,1
39,65.0,0,27,11,2,2,2,1,2018,1
29,109.2,1,11,4,4,2,1,2,2018,1
95,140.4,0,19,5,4,3,0,2,2018,1
189,109.8,0,28,10,4,2,1,2,2018,0
180,112.5,0,23,7,4,1,1,2,2018,0
4,70.0,0,16,12,3,1,0,1,2018,1
102,101.5,0,16,10,3,2,0,2,2017,0
129,114.3,0,6,8,4,4,2,2,2018,0
69,120.0,0,12,6,3,4,2,1,2018,0
90,82.45,1,4,4,4,3,1,2,2018,1
219,168.3,2,18,8,4,1,0,2,2018,0
140,70.0,0,29,12,3,5,0,2,2017,1
14,105.0,0,16,11,4,4,0,2,2018,0
18,85.0,0,17,7,3,1,2,2,2018,1
79,90.95,1,25,4,3,1,1,2,2018,1
52,96.9,0,7,12,4,4,0,2,2018,0
1,106.0,2,25,8,4,1,0,2,2017,1
94,110.75,1,28,3,3,5,1,2,2018,1
137,96.3,0,26,8,4,2,0,2,2018,1
25,146.2,0,7,11,4,3,1,1,2018,1
3,95.0,1,19,11,4,1,0,2,2018,0
211,100.0,0,20,5,3,2,0,2,2018,0
3,168.0,2,13,8,4,1,0,1,2018,1
1,106.0,3,20,8,4,2,0,2,2017,1
10,80.0,0,14,3,3,2,1,2,2018,1
27,141.0,0,10,5,4,3,0,2,2018,0
128,100.29,3,16,9,4,2,0,2,2018,1
66,98.1,2,3,9,4,1,1,2,2018,1
54,177.3,0,16,4,4,1,2,2,2018,0
136,118.8,0,5,10,4,4,0,2,2018,0
51,75.0,0,4,11,3,2,0,2,2018,1
169,212.86,2,18,8,4,2,0,2,2018,0
257,101.5,0,1,7,3,2,0,2,2017,0
43,68.47,0,8,3,4,5,1,1,2018,0
0,65.0,0,4,5,2,1,0,1,2018,1
103,99.9,1,8,4,4,1,0,2,2018,1
32,143.28,0,8,11,4,2,0,1,2018,0
18,76.81,2,2,9,4,3,0,1,2017,1
1,104.0,1,16,11,4,3,0,2,2018,1
186,168.3,2,7,7,4,2,0,2,2018,0
9,80.3,1,15,1,4,2,0,2,2018,1
132,72.25,0,1,7,3,2,1,2,2018,1
254,100.7,1,9,7,4,1,0,2,2018,0
94,105.3,0,14,4,4,3,0,2,2018,0
196,55.96,2,16,8,4,5,2,2,2017,1
320,115.0,1,18,8,3,2,0,2,2018,0
17,92.67,0,9,12,4,2,1,2,2018,1
0,0.0,0,3,2,4,1,0,1,2018,1
19,166.0,1,10,8,4,1,0,2,2018,0
21,117.0,0,29,2,4,0,1,1,2018,1
145,112.0,1,4,7,3,4,1,2,2018,1
55,82.47,1,29,10,4,1,0,2,2018,1
256,64.33,0,14,9,3,2,1,1,2017,1
52,148.91,2,29,12,4,2,0,2,2018,1
3,68.0,0,11,3,3,2,2,2,2018,1
78,154.7,0,21,3,4,5,1,2,2018,1
221,48.0,1,12,8,3,1,0,2,2018,1
109,68.0,1,15,7,4,7,2,1,2017,0
7,123.2,1,20,10,4,3,0,2,2018,1
6,75.0,0,8,7,3,2,1,1,2018,1
21,156.0,0,21,5,4,1,2,2,2018,0
46,94.5,1,21,10,4,4,0,2,2017,1
26,159.0,2,17,9,4,1,0,2,2018,1
84,58.14,0,10,4,4,2,2,2,2018,1
128,132.3,1,18,10,4,5,1,2,2018,1
177,99.45,1,31,7,4,2,2,2,2018,1
20,107.0,0,4,10,4,1,2,2,2017,1
3,139.0,0,23,3,4,2,0,2,2018,0
31,74.8,0,17,11,4,3,1,2,2018,0
47,73.08,1,30,3,4,3,0,2,2018,1
7,90.1,2,18,12,4,2,2,2,2018,1
14,134.75,1,8,11,4,2,0,1,2018,1
34,224.67,0,23,9,3,3,0,2,2017,0
267,121.5,0,31,12,4,1,1,3,2018,1
110,143.1,0,3,6,4,1,0,2,2018,0
51,125.1,0,18,8,4,2,0,2,2018,0
100,112.5,1,4,7,4,0,1,2,2018,1
31,94.5,1,4,10,4,1,2,2,2017,1
19,99.0,1,29,7,4,1,0,2,2018,1
20,77.71,0,11,11,4,5,2,2,2018,0
56,99.71,2,9,10,4,3,2,3,2017,1
220,118.25,1,24,10,4,4,1,2,2018,0
19,107.03,1,23,9,4,2,1,2,2018,1
20,124.16,1,6,11,4,2,2,1,2018,1
25,139.0,1,21,10,4,2,0,2,2018,1
19,96.0,0,17,9,4,1,0,2,2017,1
143,96.3,0,26,8,4,2,2,2,2018,0
9,149.0,0,22,4,4,2,1,2,2018,0
69,120.0,0,12,6,3,4,2,1,2018,0
71,120.0,0,14,6,3,3,0,1,2018,1
78,69.53,1,4,4,4,2,1,2,2018,1
158,70.0,0,25,3,3,2,1,2,2018,1
5,90.0,0,19,10,3,2,1,2,2017,1
10,169.0,1,16,7,4,1,0,2,2018,0
63,54.46,0,30,3,4,4,0,2,2018,1
61,118.8,0,22,4,4,2,1,2,2018,0
320,90.0,0,18,8,3,2,0,1,2018,1
88,132.3,1,20,10,4,3,0,2,2018,1
35,119.81,1,24,12,4,1,2,2,2018,1
21,124.0,1,21,9,4,1,1,2,2017,1
28,86.1,1,25,1,4,2,1,2,2018,1
42,171.9,1,23,6,4,1,0,2,2018,0
23,87.0,0,2,1,3,1,2,1,2018,1
2,114.0,1,12,8,4,1,0,2,2017,1
315,52.0,0,2,12,3,2,0,2,2018,1
14,184.0,2,22,9,4,1,0,1,2018,1
290,73.95,0,1,12,4,3,1,2,2018,0
57,90.95,0,16,9,3,2,1,2,2018,1
1,59.03,0,25,11,4,1,0,1,2018,1
212,92.65,2,1,10,4,5,2,2,2018,1
164,100.0,0,2,10,3,2,0,1,2017,0
68,112.2,1,6,4,4,5,2,2,2018,1
79,52.85,2,18,11,4,4,0,2,2017,1
275,90.0,0,5,10,4,4,1,2,2018,0
49,109.8,3,2,9,4,1,0,2,2018,1
124,82.13,0,12,4,4,5,0,2,2018,1
11,95.0,0,9,5,0,10,5,1,2018,0
377,115.0,1,14,10,3,2,0,2,2018,0
99,140.4,0,26,5,4,3,0,2,2018,1
97,140.4,0,19,5,4,3,0,2,2018,1
211,90.95,0,25,8,4,3,1,2,2018,0
6,67.0,1,16,11,2,1,0,1,2018,1
128,132.3,0,11,10,4,5,0,2,2018,0
207,112.5,0,17,8,4,2,0,2,2018,0
122,119.85,3,30,5,4,5,1,2,2018,1
60,88.4,3,23,12,4,2,2,2,2018,1
0,0.0,1,5,11,4,1,0,1,2017,1
165,94.5,0,8,7,4,2,0,2,2018,0
13,99.0,2,8,5,4,0,2,2,2018,1
128,122.4,0,17,8,4,4,1,2,2018,0
56,136.35,1,27,8,4,1,1,2,2018,0
146,95.0,0,24,4,3,0,2,2,2018,0
69,120.0,0,12,6,3,4,2,1,2018,0
96,76.5,1,22,7,4,4,1,2,2017,0
41,117.6,0,24,3,4,3,0,2,2018,1
33,186.0,1,10,10,4,3,1,3,2018,0
49,126.0,0,11,10,4,1,0,2,2018,1
107,58.0,0,17,3,3,3,0,2,2018,1
31,90.0,1,26,10,3,2,1,2,2017,1
9,68.4,0,22,1,4,2,2,2,2018,1
117,94.5,0,1,8,3,1,2,2,2017,0
37,69.5,1,4,2,4,3,1,2,2018,1
13,221.0,0,4,5,4,3,0,2,2018,0
109,114.3,0,3,7,4,1,2,2,2018,0
304,89.0,0,3,11,3,3,0,2,2018,0
145,65.0,0,3,1,3,1,2,2,2018,1
33,111.6,1,3,5,4,2,0,1,2018,1
8,139.0,2,11,8,4,2,0,2,2018,1
76,72.25,0,18,3,4,2,2,2,2018,1
8,170.63,0,6,10,2,1,0,1,2018,0
54,140.4,0,3,6,4,1,0,2,2018,1
79,192.03,1,30,12,3,2,0,2,2018,1
2,78.52,0,23,1,4,1,2,2,2018,1
33,125.1,1,15,7,4,1,0,1,2018,1
173,126.9,1,30,9,4,2,2,2,2018,0
23,143.99,1,2,5,4,2,1,3,2018,1
58,123.3,2,31,3,4,3,0,3,2018,1
213,123.25,0,23,8,4,5,1,2,2018,0
61,56.0,0,27,12,3,3,2,2,2017,1
4,156.0,0,6,4,4,1,0,1,2018,0
1,79.0,0,26,2,4,1,0,2,2018,1
0,109.0,0,14,8,3,2,0,2,2017,1
0,75.0,0,10,2,2,2,0,2,2018,1
127,114.3,1,10,7,4,0,2,2,2018,1
0,159.0,2,22,6,4,1,0,2,2018,1
87,85.0,1,2,9,3,7,2,1,2018,1
23,112.0,1,11,11,4,1,0,1,2018,1
16,67.81,0,10,12,4,7,4,2,2018,1
19,118.15,0,19,9,3,0,1,2,2018,0
55,56.94,0,9,3,4,4,0,2,2018,1
25,85.0,0,9,10,3,2,2,2,2018,0
41,99.0,0,2,9,4,1,0,2,2018,1
48,80.0,0,11,9,3,1,0,1,2017,1
192,95.0,0,24,6,3,2,0,1,2018,1
124,118.8,2,9,10,4,1,2,2,2018,1
32,95.0,1,24,1,2,1,2,3,2018,1
12,106.0,1,12,2,4,2,0,2,2018,0
144,129.6,2,22,9,4,3,1,2,2018,0
124,110.1,1,13,5,4,2,1,2,2018,1
6,171.0,1,8,8,4,1,1,2,2018,1
253,65.83,0,29,10,4,1,2,2,2018,0
2,124.5,1,28,6,4,4,0,2,2018,1
131,128.7,1,25,8,4,3,1,3,2018,1
19,57.98,1,17,2,4,1,0,1,2018,1
5,105.25,2,31,8,4,3,1,2,2017,1
52,60.0,1,19,11,3,3,0,2,2017,1
1,60.0,0,28,2,4,1,2,1,2018,0
43,77.69,1,19,1,4,5,0,2,2018,1
270,62.8,0,20,4,3,4,0,2,2018,0
6,69.5,2,12,1,4,2,0,2,2018,1
29,132.05,0,9,9,4,2,0,2,2018,0
46,60.0,1,15,1,3,2,1,2,2018,1
133,121.5,1,12,7,4,3,0,2,2018,1
152,90.95,1,27,6,4,3,1,2,2018,1
206,112.5,1,24,10,4,2,1,2,2018,0
21,118.0,1,7,9,4,1,0,2,2018,1
87,74.15,0,14,4,4,1,0,2,2018,0
211,100.0,0,20,5,3,2,0,2,2018,0
317,120.0,0,15,9,3,2,0,2,2018,0
327,88.0,0,9,9,3,4,2,2,2017,1
164,100.0,0,2,10,3,2,0,1,2017,1
4,65.33,0,9,2,2,3,0,1,2018,1
204,80.75,2,3,9,3,2,2,2,2018,1
1,156.0,1,16,10,4,3,2,2,2018,1
86,72.25,1,6,11,4,3,2,2,2017,1
1,135.75,2,6,9,4,2,2,2,2017,1
104,75.0,0,3,12,3,3,0,2,2017,1
105,110.0,0,12,10,3,2,1,2,2017,0
6,49.59,0,28,11,4,3,1,1,2018,1
93,126.9,1,20,6,4,1,1,2,2018,1
131,94.5,0,15,8,3,1,2,2,2017,0
138,101.49,1,9,8,4,5,0,2,2018,1
20,66.0,0,31,1,3,1,2,2,2018,1
30,152.78,0,3,10,4,3,1,2,2018,0
134,114.96,1,2,6,4,3,1,2,2018,1
141,139.95,0,17,8,4,6,2,3,2018,0
257,101.5,0,1,7,3,2,0,2,2017,0
0,89.0,0,29,7,4,1,0,2,2018,1
0,103.0,1,9,5,4,2,1,2,2018,1
0,95.0,0,17,10,2,1,1,1,2018,1
10,120.8,0,13,8,4,1,2,2,2018,1
64,79.2,1,20,11,4,1,2,2,2018,1
5,0.0,0,22,12,1,5,0,0,2017,1
55,95.1,1,26,6,4,1,2,2,2018,1
28,130.8,0,13,6,4,2,1,2,2018,0
111,109.65,1,13,6,4,5,2,2,2018,0
213,130.0,0,7,6,3,3,0,2,2018,0
124,105.3,1,1,8,4,3,1,2,2018,1
63,90.06,0,22,4,4,3,2,2,2018,1
178,221.0,2,20,7,4,2,0,2,2018,0
198,159.3,3,22,9,4,3,0,3,2018,1
119,155.7,0,7,8,4,6,4,3,2018,0
3,0.0,3,27,6,1,0,1,1,2018,1
1,105.0,0,1,9,4,1,0,2,2017,1
1,136.18,0,26,5,4,3,1,2,2018,1
70,102.1,2,25,5,4,4,0,2,2018,1
19,120.12,2,3,5,4,3,0,1,2018,1
2,65.0,0,26,8,2,1,0,1,2017,1
39,101.5,0,14,8,3,2,0,2,2017,1
118,85.0,2,25,11,4,3,2,2,2018,1
57,131.58,1,31,10,4,4,1,3,2018,0
172,96.3,1,27,6,4,2,1,2,2018,1
270,108.8,1,29,9,4,3,1,2,2018,0
18,89.0,1,15,1,4,3,2,2,2018,1
270,80.0,0,20,4,3,4,0,2,2018,1
93,96.3,3,12,4,4,3,0,2,2018,1
23,85.67,1,12,3,4,1,2,1,2018,0
48,85.5,1,31,8,3,4,1,2,2018,1
257,80.0,0,1,7,3,2,0,1,2017,1
53,153.3,3,9,6,4,3,0,3,2018,1
81,119.07,0,2,10,4,1,2,2,2018,0
62,126.0,3,19,11,4,1,2,3,2018,1
349,80.0,0,4,10,3,5,1,1,2018,0
22,95.0,0,25,10,3,1,0,1,2018,1
185,81.77,2,6,5,4,2,0,2,2018,0
17,140.0,1,19,10,4,4,0,2,2018,1
209,72.75,1,2,7,4,4,2,2,2018,1
60,76.0,1,15,11,4,4,2,2,2017,1
21,161.33,0,16,9,4,3,0,2,2017,1
147,84.6,2,14,12,4,1,0,1,2018,1
4,91.0,0,16,2,4,1,0,2,2018,1
13,140.0,2,17,10,4,2,1,2,2018,1
166,130.0,0,1,11,3,3,0,2,2018,0
1,0.0,1,30,7,1,1,0,1,2017,1
42,118.16,0,24,3,4,3,1,2,2018,1
192,102.0,0,25,9,3,3,2,2,2017,0
17,114.4,2,10,9,4,3,2,2,2017,1
74,142.5,0,22,7,4,2,1,3,2018,1
144,118.8,0,22,9,4,3,1,2,2018,0
15,139.0,1,31,8,4,4,0,2,2018,1
46,71.1,1,12,3,4,1,1,2,2018,1
78,105.3,1,24,3,4,3,0,2,2018,1
192,95.0,0,24,6,3,2,0,1,2018,1
34,75.54,1,22,5,4,0,1,2,2018,1
220,128.0,0,17,9,3,1,2,1,2018,0
13,65.0,0,13,9,2,3,2,1,2017,1
266,117.3,2,30,10,4,2,2,3,2018,0
315,160.0,0,30,9,3,2,1,2,2018,0
304,89.0,0,3,11,3,3,0,2,2018,0
164,100.0,0,2,10,3,2,0,1,2017,1
58,89.4,2,16,5,4,2,1,2,2018,1
24,50.0,0,5,12,2,1,2,2,2017,1
3,240.0,0,11,10,4,1,0,1,2018,0
36,159.3,2,20,7,4,2,0,3,2018,1
118,110.0,0,6,6,3,3,1,1,2018,1
145,153.0,0,22,10,4,1,1,2,2018,0
80,149.4,2,17,9,4,3,2,2,2018,1
0,133.5,1,7,9,4,1,1,2,2017,1
95,90.0,2,20,11,4,0,2,1,2018,0
6,65.0,0,26,10,2,1,1,1,2017,1
292,115.0,0,21,7,3,2,0,2,2018,0
186,121.8,1,30,7,4,1,2,2,2018,0
58,153.77,0,5,9,4,5,2,3,2018,1
117,89.75,0,1,8,3,1,2,2,2017,1
15,141.68,1,15,9,4,2,0,2,2018,0
41,65.0,0,27,12,3,1,0,2,2018,1
5,75.0,1,20,12,4,0,1,2,2017,1
19,48.0,0,21,9,3,1,1,2,2017,0
134,133.2,0,23,8,4,4,0,3,2018,0
31,66.29,1,4,12,4,10,5,1,2018,0
57,109.29,1,9,9,4,3,2,2,2018,1
8,67.0,0,2,3,3,2,0,2,2018,1
102,150.15,0,12,6,4,3,2,3,2018,1
27,108.0,0,30,9,3,2,0,2,2017,1
286,90.0,0,16,10,3,0,1,2,2018,0
5,141.5,2,8,9,4,3,1,2,2018,1
221,65.0,0,17,10,3,1,2,2,2017,1
0,95.0,0,1,3,3,1,0,1,2018,1
39,109.0,0,14,8,3,2,0,2,2017,1
19,130.0,0,2,5,4,2,1,2,2018,1
0,65.0,0,19,8,2,1,0,1,2017,1
0,77.0,0,14,11,2,0,1,2,2018,1
10,207.9,1,8,8,4,1,1,2,2018,1
95,132.6,1,19,5,4,3,1,2,2018,1
51,60.0,0,8,11,3,2,2,2,2017,1
138,94.5,0,22,8,4,1,2,2,2017,0
13,71.0,0,20,1,3,1,0,1,2018,1
178,99.45,1,10,8,4,4,0,2,2018,1
17,89.0,0,23,6,4,1,0,2,2018,0
64,149.4,0,16,9,4,1,0,2,2018,0
123,114.69,1,18,9,4,4,2,2,2018,1
76,120.0,0,10,10,3,0,1,1,2018,0
2,134.0,1,5,10,4,1,0,1,2018,1
8,154.33,0,15,7,4,2,1,2,2018,1
114,40.67,0,23,3,3,3,0,2,2018,1
30,140.0,0,2,6,3,2,0,2,2018,1
106,92.28,1,8,6,4,4,0,2,2018,1
44,131.4,1,9,7,4,1,0,2,2018,1
105,110.0,0,12,10,3,2,1,2,2017,0
103,115.0,0,19,4,4,2,0,1,2018,0
64,131.4,1,30,12,4,1,0,2,2018,1
139,68.0,0,16,11,4,4,2,2,2018,0
7,66.7,0,26,1,4,1,0,1,2018,1
140,70.0,0,29,12,3,5,0,2,2017,1
57,90.67,1,10,6,3,2,1,2,2018,1
152,133.17,0,16,7,4,4,2,2,2018,0
208,90.95,2,29,8,3,2,1,2,2018,1
44,75.0,0,17,2,3,3,0,2,2018,1
34,81.0,0,19,6,4,1,2,1,2018,0
133,84.33,1,11,3,3,2,1,2,2018,1
6,69.5,3,12,1,4,2,0,2,2018,1
291,115.0,0,19,8,3,2,0,2,2018,0
93,90.9,0,27,10,4,2,0,2,2018,0
0,79.0,0,6,1,2,2,0,1,2018,1
244,98.4,2,29,9,4,1,0,2,2018,0
123,117.3,1,6,5,4,2,0,1,2018,1
102,80.0,0,16,10,3,2,0,1,2017,0
292,115.0,0,21,7,3,2,0,2,2018,0
56,60.0,1,19,11,3,3,0,2,2017,1
41,168.3,2,13,8,4,1,2,3,2018,1
